,preCloseIndex,openIndex,lowestIndex,highestIndex,turnoverVol,closeIndex,label,,,,,
1327,15.8772998,15.8772998,15.8617004,15.9734998,33939500,15.9337,15.5201001,15.5203003,15.3603003,15.5438,38908000,15.4160999
1328,15.9337,15.9330005,15.7996997,15.9330005,32062900,15.8884998,15.4160999,15.4160999,15.3940002,15.5589001,35698700,15.5525
1329,15.8884998,15.8883997,15.5228003,15.8883997,46601300,15.5235999,15.5525,15.5525,15.4818994,15.6555005,29798800,15.625
1330,15.5235999,15.5235999,15.5235999,15.7534998,36547000,15.7456995,15.625,15.625,15.625,15.7957996,35651500,15.7878003
1331,15.7456995,15.7456995,15.4368994,15.7456995,42503100,15.5201001,15.7878003,15.7878003,15.7580005,15.83,35982400,15.7879004
1332,15.5201001,15.5203003,15.3603003,15.5438,38908000,15.4160999,15.7879004,15.7893005,15.7893005,15.9264001,39085800,15.8516003
1333,15.4160999,15.4160999,15.3940002,15.5589001,35698700,15.5525,15.8516003,15.8516003,15.7756006,15.8578003,31986200,15.8223999
1334,15.5525,15.5525,15.4818994,15.6555005,29798800,15.625,15.8223999,15.8233997,15.8233997,15.9665002,28912000,15.9360999
1335,15.625,15.625,15.625,15.7957996,35651500,15.7878003,15.9360999,15.9357996,15.865,15.9756995,37450700,15.9756995
1336,15.7878003,15.7878003,15.7580005,15.83,35982400,15.7879004,15.9756995,15.9755005,15.8128003,15.9755005,35303200,15.8269995
1337,15.7879004,15.7893005,15.7893005,15.9264001,39085800,15.8516003,15.8269995,15.8277002,15.8277002,15.9859998,33669500,15.9758997
1338,15.8516003,15.8516003,15.7756006,15.8578003,31986200,15.8223999,15.9758997,15.9759998,15.9759998,16.1845996,36039100,16.1442004
1339,15.8223999,15.8233997,15.8233997,15.9665002,28912000,15.9360999,16.1442004,16.1440002,16.1420996,16.1977002,30622400,16.175
1340,15.9360999,15.9357996,15.865,15.9756995,37450700,15.9756995,16.175,16.1755005,16.1664001,16.2603003,33095800,16.2595996
1341,15.9756995,15.9755005,15.8128003,15.9755005,35303200,15.8269995,16.2595996,16.2594995,16.2269995,16.3278003,35547000,16.3268994
1342,15.8269995,15.8277002,15.8277002,15.9859998,33669500,15.9758997,16.3268994,16.3268994,16.2308997,16.3501001,34574000,16.2667004
1343,15.9758997,15.9759998,15.9759998,16.1845996,36039100,16.1442004,16.2667004,16.2668994,16.2370996,16.3369995,30864700,16.3369995
1344,16.1442004,16.1440002,16.1420996,16.1977002,30622400,16.175,16.3369995,16.3209998,16.2673999,16.36,29106000,16.3377002
1345,16.175,16.1755005,16.1664001,16.2603003,33095800,16.2595996,16.3377002,16.3375,16.3375,16.5109998,34577900,16.5033997
1346,16.2595996,16.2594995,16.2269995,16.3278003,35547000,16.3268994,16.5033997,16.4913,16.4668005,16.6148999,36574400,16.5878003
1347,16.3268994,16.3268994,16.2308997,16.3501001,34574000,16.2667004,16.5878003,16.5806995,16.4859998,16.6051001,35131300,16.5046997
1348,16.2667004,16.2668994,16.2370996,16.3369995,30864700,16.3369995,16.5046997,16.5244995,16.5244995,16.6746997,34407100,16.6746997
1349,16.3369995,16.3209998,16.2673999,16.36,29106000,16.3377002,16.6746997,16.6570996,16.6352002,16.7283997,32750800,16.6629004
1350,16.3377002,16.3375,16.3375,16.5109998,34577900,16.5033997,16.6629004,16.6619995,16.6267004,16.7493005,35135600,16.6916003
1351,16.5033997,16.4913,16.4668005,16.6148999,36574400,16.5878003,16.6916003,16.6939001,16.4885999,16.8718005,43610200,16.5534998
1352,16.5878003,16.5806995,16.4859998,16.6051001,35131300,16.5046997,16.5534998,16.5162,16.3553003,16.555,39455100,16.5051001
1353,16.5046997,16.5244995,16.5244995,16.6746997,34407100,16.6746997,16.5051001,16.4667004,16.3688,16.4978003,27580800,16.4959998
1354,16.6746997,16.6570996,16.6352002,16.7283997,32750800,16.6629004,16.4959998,16.5263,16.5263,16.7420996,34574000,16.6006006
1355,16.6629004,16.6619995,16.6267004,16.7493005,35135600,16.6916003,16.6006006,16.5656995,16.4005005,16.5656995,35871400,16.4835999
1356,16.6916003,16.6939001,16.4885999,16.8718005,43610200,16.5534998,16.4835999,16.4914001,16.4860999,16.6191003,34986200,16.5441003
1357,16.5534998,16.5162,16.3553003,16.555,39455100,16.5051001,16.5441003,16.5213,16.3073999,16.5898999,40996000,16.3073999
1358,16.5051001,16.4667004,16.3688,16.4978003,27580800,16.4959998,16.3073999,16.3170996,16.2271997,16.4042004,39520700,16.4042004
1359,16.4959998,16.5263,16.5263,16.7420996,34574000,16.6006006,16.4042004,16.4072998,16.2362,16.4653003,36538400,16.3138
1360,16.6006006,16.5656995,16.4005005,16.5656995,35871400,16.4835999,16.3138,16.2905005,16.0708997,16.2931006,36323500,16.0890002
1361,16.4835999,16.4914001,16.4860999,16.6191003,34986200,16.5441003,16.0890002,16.0929004,15.9822998,16.2256006,35473800,16.2256006
1362,16.5441003,16.5213,16.3073999,16.5898999,40996000,16.3073999,16.2256006,16.2527002,16.2527002,16.4440002,33719900,16.4338
1363,16.3073999,16.3170996,16.2271997,16.4042004,39520700,16.4042004,16.4338,16.4467004,16.3926001,16.4868994,29787300,16.4281006
1364,16.4042004,16.4072998,16.2362,16.4653003,36538400,16.3138,16.4281006,16.3864001,16.2292004,16.4013,34357100,16.2613
1365,16.3138,16.2905005,16.0708997,16.2931006,36323500,16.0890002,16.2613,16.2993994,16.1092004,16.3770996,32025500,16.1252002
1366,16.0890002,16.0929004,15.9822998,16.2256006,35473800,16.2256006,16.1252002,16.1215002,16.0806995,16.3925,33786200,16.3635999
1367,16.2256006,16.2527002,16.2527002,16.4440002,33719900,16.4338,16.3635999,16.3552002,16.2395996,16.4080005,29394000,16.2672998
1368,16.4338,16.4467004,16.3926001,16.4868994,29787300,16.4281006,16.2672998,16.3064001,16.3033997,16.465,31370800,16.3904004
1369,16.4281006,16.3864001,16.2292004,16.4013,34357100,16.2613,16.3904004,16.3977002,16.3977002,16.5418994,31209800,16.5181006
1370,16.2613,16.2993994,16.1092004,16.3770996,32025500,16.1252002,16.5181006,16.5182996,16.2891003,16.5244995,35450600,16.2893005
1371,16.1252002,16.1215002,16.0806995,16.3925,33786200,16.3635999,16.2893005,16.2462,15.8431995,16.2462,48588500,15.8818994
1372,16.3635999,16.3552002,16.2395996,16.4080005,29394000,16.2672998,15.8818994,15.8862,15.7769995,15.9918994,57972800,15.9243005
1373,16.2672998,16.3064001,16.3033997,16.465,31370800,16.3904004,15.9243005,15.8877002,15.6032996,15.8877002,47336600,15.7308997
1374,16.3904004,16.3977002,16.3977002,16.5418994,31209800,16.5181006,15.7308997,15.7752002,15.7708997,15.9379004,37611700,15.8803003
1375,16.5181006,16.5182996,16.2891003,16.5244995,35450600,16.2893005,15.8803003,15.9227002,15.9227002,16.0682996,35583400,16.0326001
1376,16.2893005,16.2462,15.8431995,16.2462,48588500,15.8818994,16.0326001,16.0643994,16.0643994,16.2006995,33645400,16.1319995
1377,15.8818994,15.8862,15.7769995,15.9918994,57972800,15.9243005,16.1319995,16.1112,16.0106006,16.1593994,49771900,16.0628003
1378,15.9243005,15.8877002,15.6032996,15.8877002,47336600,15.7308997,16.0628003,16.0978003,16.0978003,16.2660999,31046900,16.1495996
1379,15.7308997,15.7752002,15.7708997,15.9379004,37611700,15.8803003,16.1495996,16.1429004,16.0677002,16.2426001,33171300,16.1407996
1380,15.8803003,15.9227002,15.9227002,16.0682996,35583400,16.0326001,16.1407996,16.1147998,16.0456995,16.1896997,19660500,16.1541003
1381,16.0326001,16.0643994,16.0643994,16.2006995,33645400,16.1319995,16.1541003,16.1865002,16.1470996,16.3206995,26341400,16.3189001
1382,16.1319995,16.1112,16.0106006,16.1593994,49771900,16.0628003,16.3189001,16.3419995,16.3419995,16.4468005,35145900,16.4045996
1383,16.0628003,16.0978003,16.0978003,16.2660999,31046900,16.1495996,16.4045996,16.4289001,16.4289001,16.5418005,31553600,16.5231995
1384,16.1495996,16.1429004,16.0677002,16.2426001,33171300,16.1407996,16.5231995,16.5156006,16.4766003,16.5792004,30110100,16.5262
1385,16.1407996,16.1147998,16.0456995,16.1896997,19660500,16.1541003,16.5262,16.5741003,16.5741003,16.7663,34463400,16.7502002
1386,16.1541003,16.1865002,16.1470996,16.3206995,26341400,16.3189001,16.7502002,16.7526001,16.7232996,16.8018994,30390700,16.8018994
1387,16.3189001,16.3419995,16.3419995,16.4468005,35145900,16.4045996,16.8018994,16.7958997,16.7789001,16.8451001,26232000,16.825
1388,16.4045996,16.4289001,16.4289001,16.5418005,31553600,16.5231995,16.825,16.8269995,16.7183997,16.8372998,30817100,16.7626001
1389,16.5231995,16.5156006,16.4766003,16.5792004,30110100,16.5262,16.7626001,16.7791003,16.7791003,16.8475,31534400,16.8091003
1390,16.5262,16.5741003,16.5741003,16.7663,34463400,16.7502002,16.8091003,16.8105005,16.8105005,16.9312,34523700,16.8937
1391,16.7502002,16.7526001,16.7232996,16.8018994,30390700,16.8018994,16.8937,16.8615002,16.8407996,16.9208997,33025800,16.9208997
1392,16.8018994,16.7958997,16.7789001,16.8451001,26232000,16.825,16.9208997,16.9441003,16.9067004,16.9760999,27791300,16.9553003
1393,16.825,16.8269995,16.7183997,16.8372998,30817100,16.7626001,16.9553003,16.9663,16.9113,16.9878003,30961800,16.9239001
1394,16.7626001,16.7791003,16.7791003,16.8475,31534400,16.8091003,16.9239001,16.9606006,16.8256995,16.9838,33361200,16.8593994
1395,16.8091003,16.8105005,16.8105005,16.9312,34523700,16.8937,16.8593994,16.8520996,16.8006995,16.9093994,33225000,16.9025
1396,16.8937,16.8615002,16.8407996,16.9208997,33025800,16.9208997,16.9025,16.8731006,16.7603003,16.9184998,27627700,16.9165002
1397,16.9208997,16.9441003,16.9067004,16.9760999,27791300,16.9553003,16.9165002,16.9031995,16.8185999,16.9092004,28405200,16.8532996
1398,16.9553003,16.9663,16.9113,16.9878003,30961800,16.9239001,16.8532996,16.8792004,16.8242004,16.9318994,33205300,16.8595996
1399,16.9239001,16.9606006,16.8256995,16.9838,33361200,16.8593994,16.8595996,16.8776001,16.8493994,16.9843005,38473900,16.8572998
1400,16.8593994,16.8520996,16.8006995,16.9093994,33225000,16.9025,16.8572998,16.8942004,16.8942004,17.0784998,37751700,17.0687
1401,16.9025,16.8731006,16.7603003,16.9184998,27627700,16.9165002,17.0687,17.0609998,17.0068005,17.0967004,31366300,17.0967004
1402,16.9165002,16.9031995,16.8185999,16.9092004,28405200,16.8532996,17.0967004,17.0801001,17.0355005,17.0923999,25293000,17.0714001
1403,16.8532996,16.8792004,16.8242004,16.9318994,33205300,16.8595996,17.0714001,17.0579004,16.9329004,17.0579004,31412100,16.9737
1404,16.8595996,16.8776001,16.8493994,16.9843005,38473900,16.8572998,16.9737,16.9530005,16.8491003,16.9530005,30102300,16.9091003
1405,16.8572998,16.8942004,16.8942004,17.0784998,37751700,17.0687,16.9091003,16.9334998,16.8838,17.0018005,32716600,16.9747998
1406,17.0687,17.0609998,17.0068005,17.0967004,31366300,17.0967004,16.9747998,16.9609998,16.8602002,16.9942004,29576700,16.9142004
1407,17.0967004,17.0801001,17.0355005,17.0923999,25293000,17.0714001,16.9142004,16.8837,16.8334998,16.9148999,27891600,16.8946997
1408,17.0714001,17.0579004,16.9329004,17.0579004,31412100,16.9737,16.8946997,16.9065002,16.8262,16.9681006,30355600,16.9416003
1409,16.9737,16.9530005,16.8491003,16.9530005,30102300,16.9091003,16.9416003,16.9388,16.8482996,16.9552002,28714300,16.8539001
1410,16.9091003,16.9334998,16.8838,17.0018005,32716600,16.9747998,16.8539001,16.7960999,16.5858997,16.7960999,34266900,16.6131995
1411,16.9747998,16.9609998,16.8602002,16.9942004,29576700,16.9142004,16.6131995,16.6121997,16.5260999,16.6359998,32114500,16.5582996
1412,16.9142004,16.8837,16.8334998,16.9148999,27891600,16.8946997,16.5582996,16.5525,16.4583997,16.5918005,29045300,16.4606006
1413,16.8946997,16.9065002,16.8262,16.9681006,30355600,16.9416003,16.4606006,16.4681006,16.4607996,16.5892004,29940900,16.5234998
1414,16.9416003,16.9388,16.8482996,16.9552002,28714300,16.8539001,16.5234998,16.5066003,16.3943005,16.5698999,29321800,16.4280005
1415,16.8539001,16.7960999,16.5858997,16.7960999,34266900,16.6131995,16.4280005,16.4503003,16.4503003,16.5955005,25374600,16.5695996
1416,16.6131995,16.6121997,16.5260999,16.6359998,32114500,16.5582996,16.5695996,16.5992004,16.5481006,16.6484998,25826700,16.635
1417,16.5582996,16.5525,16.4583997,16.5918005,29045300,16.4606006,16.635,16.6429004,16.5602002,16.6951001,24306700,16.5678003
1418,16.4606006,16.4681006,16.4607996,16.5892004,29940900,16.5234998,16.5678003,16.5254004,16.2905005,16.5254004,32191900,16.3047998
1419,16.5234998,16.5066003,16.3943005,16.5698999,29321800,16.4280005,16.3047998,16.3025,16.2746997,16.4118005,27840100,16.3495996
1420,16.4280005,16.4503003,16.4503003,16.5955005,25374600,16.5695996,16.3495996,16.335,16.3088,16.4641003,25275500,16.3817004
1421,16.5695996,16.5992004,16.5481006,16.6484998,25826700,16.635,16.3817004,16.3889001,16.2805005,16.4007996,27343000,16.3296997
1422,16.635,16.6429004,16.5602002,16.6951001,24306700,16.5678003,16.3296997,16.3594995,16.3341003,16.5134998,37316100,16.3977002
1423,16.5678003,16.5254004,16.2905005,16.5254004,32191900,16.3047998,16.3977002,16.4071997,16.3741003,16.5571997,33121500,16.5307996
1424,16.3047998,16.3025,16.2746997,16.4118005,27840100,16.3495996,16.5307996,16.5328003,16.5306995,16.5917004,29571100,16.5507996
1425,16.3495996,16.335,16.3088,16.4641003,25275500,16.3817004,16.5507996,16.5743994,16.4062,16.6482996,31238800,16.5517004
1426,16.3817004,16.3889001,16.2805005,16.4007996,27343000,16.3296997,16.5517004,16.5684998,16.5684998,16.7240002,31027800,16.7170996
1427,16.3296997,16.3594995,16.3341003,16.5134998,37316100,16.3977002,16.7170996,16.7510999,16.7510999,16.8408997,36918000,16.8398999
1428,16.3977002,16.4071997,16.3741003,16.5571997,33121500,16.5307996,16.8398999,16.8104004,16.7869995,16.8913,31354600,16.8913
1429,16.5307996,16.5328003,16.5306995,16.5917004,29571100,16.5507996,16.8913,16.8920996,16.8195996,16.8996997,31062900,16.8342004
1430,16.5507996,16.5743994,16.4062,16.6482996,31238800,16.5517004,16.8342004,16.8504004,16.8221997,16.8872998,27365000,16.8798999
1431,16.5517004,16.5684998,16.5684998,16.7240002,31027800,16.7170996,16.8798999,16.9169995,16.9169995,17.0494995,30798000,16.9759998
1432,16.7170996,16.7510999,16.7510999,16.8408997,36918000,16.8398999,16.9759998,16.9772998,16.9772998,17.0552002,27742400,17.0476001
1433,16.8398999,16.8104004,16.7869995,16.8913,31354600,16.8913,17.0476001,17.0573999,17.0034998,17.2943994,39897600,17.2552002
1434,16.8913,16.8920996,16.8195996,16.8996997,31062900,16.8342004,17.2552002,17.2733997,17.2019995,17.2985999,37401300,17.2233997
1435,16.8342004,16.8504004,16.8221997,16.8872998,27365000,16.8798999,17.2233997,17.2243994,17.0889001,17.2522998,50740300,17.0991003
1436,16.8798999,16.9169995,16.9169995,17.0494995,30798000,16.9759998,17.0991003,17.1143994,16.9709998,17.1143994,31269500,17.0183997
1437,16.9759998,16.9772998,16.9772998,17.0552002,27742400,17.0476001,17.0183997,17.0259998,16.9490002,17.0763,32689300,16.9742004
1438,17.0476001,17.0573999,17.0034998,17.2943994,39897600,17.2552002,16.9742004,16.9802002,16.9188,17.0170996,31487300,16.9277002
1439,17.2552002,17.2733997,17.2019995,17.2985999,37401300,17.2233997,16.9277002,16.9405005,16.9310999,17.0384998,28139300,16.9867004
1440,17.2233997,17.2243994,17.0889001,17.2522998,50740300,17.0991003,16.9867004,16.9552002,16.8710999,16.9552002,29517000,16.9175
1441,17.0991003,17.1143994,16.9709998,17.1143994,31269500,17.0183997,16.9175,16.8726001,16.7498999,16.8726001,33086300,16.8155005
1442,17.0183997,17.0259998,16.9490002,17.0763,32689300,16.9742004,16.8155005,16.8241003,16.8206995,16.9655005,32386900,16.95
1443,16.9742004,16.9802002,16.9188,17.0170996,31487300,16.9277002,16.95,16.9190002,16.8033997,16.9387,31486000,16.9387
1444,16.9277002,16.9405005,16.9310999,17.0384998,28139300,16.9867004,16.9387,16.9234998,16.7035999,16.9234998,32796500,16.7866003
1445,16.9867004,16.9552002,16.8710999,16.9552002,29517000,16.9175,16.7866003,16.7879004,16.7732996,16.9193994,28802700,16.905
1446,16.9175,16.8726001,16.7498999,16.8726001,33086300,16.8155005,16.905,16.8715002,16.7469995,16.8715002,26784900,16.7612
1447,16.8155005,16.8241003,16.8206995,16.9655005,32386900,16.95,16.7612,16.7621997,16.5503003,16.7679004,35692300,16.5544995
1448,16.95,16.9190002,16.8033997,16.9387,31486000,16.9387,16.5544995,16.5698999,16.4646997,16.6246997,35778400,16.5640002
1449,16.9387,16.9234998,16.7035999,16.9234998,32796500,16.7866003,16.5640002,16.6088,16.6088,16.9256006,33623000,16.9256006
1450,16.7866003,16.7879004,16.7732996,16.9193994,28802700,16.905,16.9256006,16.9108997,16.8852002,17.0343994,29446700,17.0319995
1451,16.905,16.8715002,16.7469995,16.8715002,26784900,16.7612,17.0319995,16.9985999,16.9213,17.1103003,25805800,17.1014001
1452,16.7612,16.7621997,16.5503003,16.7679004,35692300,16.5544995,17.1014001,17.0917004,16.9593005,17.1156995,33277400,16.9806006
1453,16.5544995,16.5698999,16.4646997,16.6246997,35778400,16.5640002,16.9806006,17.0048999,17.0048999,17.2176001,34861800,17.2154004
1454,16.5640002,16.6088,16.6088,16.9256006,33623000,16.9256006,17.2154004,17.2017004,17.1412,17.3344995,34535900,17.3315002
1455,16.9256006,16.9108997,16.8852002,17.0343994,29446700,17.0319995,17.3315002,17.3671997,17.3573999,17.4531006,36648900,17.445
1456,17.0319995,16.9985999,16.9213,17.1103003,25805800,17.1014001,17.445,17.4519995,17.4067004,17.4779004,30527100,17.4466003
1457,17.1014001,17.0917004,16.9593005,17.1156995,33277400,16.9806006,17.4466003,17.4647998,17.4647998,17.5932996,38508400,17.5467004
1458,16.9806006,17.0048999,17.0048999,17.2176001,34861800,17.2154004,17.5467004,17.5227002,17.405,17.5227002,37133800,17.4638
1459,17.2154004,17.2017004,17.1412,17.3344995,34535900,17.3315002,17.4638,17.4747998,17.455,17.5393994,36717000,17.5206995
1460,17.3315002,17.3671997,17.3573999,17.4531006,36648900,17.445,17.5206995,17.5601001,17.5244995,17.5981995,31757200,17.5977002
1461,17.445,17.4519995,17.4067004,17.4779004,30527100,17.4466003,17.5977002,17.5942004,17.5767004,17.6498999,32823000,17.6210999
1462,17.4466003,17.4647998,17.4647998,17.5932996,38508400,17.5467004,17.6210999,17.6293005,17.6293005,17.7208997,33584600,17.7194995
1463,17.5467004,17.5227002,17.405,17.5227002,37133800,17.4638,17.7194995,17.7227002,17.5723999,17.7521997,35230400,17.6331006
1464,17.4638,17.4747998,17.455,17.5393994,36717000,17.5206995,17.6331006,17.6323999,17.5571997,17.6853003,38265300,17.5654004
1465,17.5206995,17.5601001,17.5244995,17.5981995,31757200,17.5977002,17.5654004,17.5869995,17.5269995,17.6567004,36862900,17.6164001
1466,17.5977002,17.5942004,17.5767004,17.6498999,32823000,17.6210999,17.6164001,17.6340002,17.6156006,17.6878003,31948700,17.6793005
1467,17.6210999,17.6293005,17.6293005,17.7208997,33584600,17.7194995,17.6793005,17.6567004,17.5576001,17.6703003,35166800,17.6296997
1468,17.7194995,17.7227002,17.5723999,17.7521997,35230400,17.6331006,17.6296997,17.65,17.6440002,17.7373999,33221000,17.7048999
1469,17.6331006,17.6323999,17.5571997,17.6853003,38265300,17.5654004,17.7048999,17.7073999,17.4619995,17.7454004,41432000,17.4715002
1470,17.5654004,17.5869995,17.5269995,17.6567004,36862900,17.6164001,17.4715002,17.4837,17.4763,17.7078003,38371700,17.7060999
1471,17.6164001,17.6340002,17.6156006,17.6878003,31948700,17.6793005,17.7060999,17.6995996,17.6784998,17.7343994,25340600,17.7189001
1472,17.6793005,17.6567004,17.5576001,17.6703003,35166800,17.6296997,17.7189001,17.6951001,17.6229004,17.7178003,32210300,17.6768994
1473,17.6296997,17.65,17.6440002,17.7373999,33221000,17.7048999,17.6768994,17.6437,17.6064001,17.82,33274800,17.82
1474,17.7048999,17.7073999,17.4619995,17.7454004,41432000,17.4715002,17.82,17.8275,17.8021997,17.9153003,31390600,17.9062
1475,17.4715002,17.4837,17.4763,17.7078003,38371700,17.7060999,17.9062,17.9066003,17.9066003,17.9821997,32548200,17.9818005
1476,17.7060999,17.6995996,17.6784998,17.7343994,25340600,17.7189001,17.9818005,17.9881995,17.88,18.0232996,31685200,17.9153003
1477,17.7189001,17.6951001,17.6229004,17.7178003,32210300,17.6768994,17.9153003,17.9079004,17.8471997,17.9551001,32244500,17.8787
1478,17.6768994,17.6437,17.6064001,17.82,33274800,17.82,17.8787,17.8958997,17.7722998,17.9572998,31091400,17.8137
1479,17.82,17.8275,17.8021997,17.9153003,31390600,17.9062,17.8137,17.8352002,17.8352002,17.9716003,32566300,17.9584998
1480,17.9062,17.9066003,17.9066003,17.9821997,32548200,17.9818005,17.9584998,17.9720996,17.9469995,18.0483997,30551400,18.0476001
1481,17.9818005,17.9881995,17.88,18.0232996,31685200,17.9153003,18.0476001,18.0632996,18.0057996,18.0809998,29985400,18.0247998
1482,17.9153003,17.9079004,17.8471997,17.9551001,32244500,17.8787,18.0247998,18.0287,18.0077002,18.0842004,34271200,18.0275
1483,17.8787,17.8958997,17.7722998,17.9572998,31091400,17.8137,18.0275,18.0347998,18.0277002,18.0827002,26135900,18.0722998
1484,17.8137,17.8352002,17.8352002,17.9716003,32566300,17.9584998,18.0722998,18.0868994,18.0397998,18.1355005,15983000,18.0581006
1485,17.9584998,17.9720996,17.9469995,18.0483997,30551400,18.0476001,18.0581006,18.0655005,17.9859998,18.1002002,30954300,18.0090002
1486,18.0476001,18.0632996,18.0057996,18.0809998,29985400,18.0247998,18.0090002,18.0009998,17.8784998,18.0009998,34756800,17.9515002
1487,18.0247998,18.0287,18.0077002,18.0842004,34271200,18.0275,17.9515002,17.9315002,17.7908997,17.9980005,36105400,17.9281006
1488,18.0275,18.0347998,18.0277002,18.0827002,26135900,18.0722998,17.9281006,17.9281995,17.8338,17.9281995,33368800,17.8503003
1489,18.0722998,18.0868994,18.0397998,18.1355005,15983000,18.0581006,17.8503003,17.8835999,17.8835999,18.0604004,31500300,18.0508997
1490,18.0581006,18.0655005,17.9859998,18.1002002,30954300,18.0090002,18.0508997,18.0620996,18.0620996,18.1152002,31295000,18.0837
1491,18.0090002,18.0009998,17.8784998,18.0009998,34756800,17.9515002,18.0837,18.0759998,18.0175,18.0852002,31171500,18.0262
1492,17.9515002,17.9315002,17.7908997,17.9980005,36105400,17.9281006,18.0262,18.0276001,17.8008997,18.0296997,34722400,17.8221997
1493,17.9281006,17.9281995,17.8338,17.9281995,33368800,17.8503003,17.8221997,17.8170996,17.7228003,17.8298999,33066400,17.755
1494,17.8503003,17.8835999,17.8835999,18.0604004,31500300,18.0508997,17.755,17.7797998,17.7244995,17.8092004,30610700,17.7531995
1495,18.0508997,18.0620996,18.0620996,18.1152002,31295000,18.0837,17.7531995,17.7747998,17.7747998,17.9221997,32098900,17.8654004
1496,18.0837,18.0759998,18.0175,18.0852002,31171500,18.0262,17.8654004,17.8646997,17.7705005,17.8677002,32700300,17.81
1497,18.0262,18.0276001,17.8008997,18.0296997,34722400,17.8221997,17.81,17.8145996,17.6798999,18.1107996,43277700,18.1065002
1498,17.8221997,17.8170996,17.7228003,17.8298999,33066400,17.755,18.1065002,18.09,18.0134998,18.1088,34972100,18.0959998
1499,17.755,17.7797998,17.7244995,17.8092004,30610700,17.7531995,18.0959998,18.1039001,18.1025,18.2375,50977000,18.1831995
1500,17.7531995,17.7747998,17.7747998,17.9221997,32098900,17.8654004,18.1831995,18.2292004,18.2292004,18.2975,28515400,18.2798999
1501,17.8654004,17.8646997,17.7705005,17.8677002,32700300,17.81,18.2798999,18.2802002,18.2802002,18.3331995,13076300,18.3331995
1502,17.81,17.8145996,17.6798999,18.1107996,43277700,18.1065002,18.3331995,18.3495996,18.3495996,18.4283997,19822700,18.4202002
1503,18.1065002,18.09,18.0134998,18.1088,34972100,18.0959998,18.4202002,18.4296997,18.3981006,18.4489001,20529200,18.4140002
1504,18.0959998,18.1039001,18.1025,18.2375,50977000,18.1831995,18.4140002,18.4146997,18.3877002,18.4246997,22938600,18.4106995
1505,18.1831995,18.2292004,18.2292004,18.2975,28515400,18.2798999,18.4106995,18.4260999,18.4241003,18.4943994,23128400,18.4835999
1506,18.2798999,18.2802002,18.2802002,18.3331995,13076300,18.3331995,18.4835999,18.4585999,18.2773999,18.4585999,30806000,18.3197998
1507,18.3331995,18.3495996,18.3495996,18.4283997,19822700,18.4202002,18.3197998,18.3320996,18.2913,18.3823999,27742700,18.3137
1508,18.4202002,18.4296997,18.3981006,18.4489001,20529200,18.4140002,18.3137,18.3231006,18.2372998,18.3716003,32948500,18.2677002
1509,18.4140002,18.4146997,18.3877002,18.4246997,22938600,18.4106995,18.2677002,18.2870996,18.2870996,18.4009998,35117500,18.3788
1510,18.4106995,18.4260999,18.4241003,18.4943994,23128400,18.4835999,18.3788,18.3790002,18.3140002,18.4002002,36521400,18.3748999
1511,18.4835999,18.4585999,18.2773999,18.4585999,30806000,18.3197998,18.3748999,18.39,18.3038,18.4322998,35811500,18.3813
1512,18.3197998,18.3320996,18.2913,18.3823999,27742700,18.3137,18.3813,18.4006006,18.3243005,18.4315002,33357100,18.4237
1513,18.3137,18.3231006,18.2372998,18.3716003,32948500,18.2677002,18.4237,18.4126001,18.1552002,18.4344995,35913500,18.1919995
1514,18.2677002,18.2870996,18.2870996,18.4009998,35117500,18.3788,18.1919995,18.2135999,18.2135999,18.3926001,33532700,18.3888
1515,18.3788,18.3790002,18.3140002,18.4002002,36521400,18.3748999,18.3888,18.4052002,18.4052002,18.5083997,37778000,18.4838
1516,18.3748999,18.39,18.3038,18.4322998,35811500,18.3813,18.4838,18.4798999,18.4030005,18.4798999,34913100,18.4589001
1517,18.3813,18.4006006,18.3243005,18.4315002,33357100,18.4237,18.4589001,18.4422998,18.3522998,18.4604004,36261200,18.3869995
1518,18.4237,18.4126001,18.1552002,18.4344995,35913500,18.1919995,18.3869995,18.4105005,18.3238,18.4931006,37824700,18.4380005
1519,18.1919995,18.2135999,18.2135999,18.3926001,33532700,18.3888,18.4380005,18.4470996,18.4088,18.4687,33741700,18.4485999
1520,18.3888,18.4052002,18.4052002,18.5083997,37778000,18.4838,18.4485999,18.4229004,18.2006006,18.4229004,39722500,18.2845996
1521,18.4838,18.4798999,18.4030005,18.4798999,34913100,18.4589001,18.2845996,18.2695996,17.9029004,18.2695996,46184500,17.9029004
1522,18.4589001,18.4422998,18.3522998,18.4604004,36261200,18.3869995,17.9029004,17.9103003,17.7288,17.9597998,40452000,17.8156006
1523,18.3869995,18.4105005,18.3238,18.4931006,37824700,18.4380005,17.8156006,17.83,17.7948999,17.9387,34378300,17.925
1524,18.4380005,18.4470996,18.4088,18.4687,33741700,18.4485999,17.925,17.9015002,17.7044995,17.9015002,39640200,17.7419995
1525,18.4485999,18.4229004,18.2006006,18.4229004,39722500,18.2845996,17.7419995,17.7717004,17.7717004,17.9877002,35475100,17.9418994
1526,18.2845996,18.2695996,17.9029004,18.2695996,46184500,17.9029004,17.9418994,17.9088,17.7226001,17.9388,40596900,17.8258997
1527,17.9029004,17.9103003,17.7288,17.9597998,40452000,17.8156006,17.8258997,17.8268005,17.3966003,17.8482996,47260400,17.4189001
